Id,Title,Content,Excerpt,AnonymousSchool,AnonymousDepartment,Pinned,ForumId,ReplyId,CreatedAt,UpdatedAt,CommentCount,LikeCount,WithNickname,Tags,Topics,Gender,School
231845868,驚嘆號,"請問各位 如果一個人回文一直打！驚嘆號 你們會認為他是什麼年齡的人
例如：
https://i.imgur.com/MnCwKgd.jpg",請問各位 如果一個人回文一直打！驚嘆號 你們會認為他是什麼年齡的人，例如：,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2019-08-12T13:15:47.816Z,2020-11-09T10:00:30.953Z,15,35,False,[],"['廢文', '長庚', '詢問']",M,長庚大學
231835909,莫名電話,"已經兩次了，在宿舍接到自稱是衛生局的電話。

打電話的時間點很奇怪，一次是晚上九點、一次是假日的早上。

兩次都是同一個男性的聲音，問了一些很莫名的問題，比如：乳暈是什麼顏色、第一次進行的過程，都是開頭講完自己是衛生局的人，就接續這種問題。

第一次接到時，我問他是哪個衛生局的、怎麼非營業時間還需要撥打電話、問這類問題是衛生局負責的業務內容嗎？他言詞閃爍、慌忙的掛了電話。

第二次接到，哇怎麼又是他，超熟悉的開場白，直接掛電話。

https://i.imgur.com/8hyozUW.jpg

已經跟舍監反應，發文是為了提醒大家有這種奇怪的人。",已經兩次了，在宿舍接到自稱是衛生局的電話。打電話的時間點很奇怪，一次是晚上九點、一次是假日的早上。兩次都是同一個男性的聲音，問了一些很莫名的問題，比如：乳暈是什麼顏色、第一次進行的過程，都是開頭講完自,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2019-08-11T03:02:15.034Z,2019-08-11T03:11:25.254Z,20,50,False,[],['宿舍'],F,長庚大學
231832625,打掃浴廁用太多洗碗精了吧,"今天應該是打掃據德7、8樓浴廁沒錯
今天晚上回來看洗手台的洗碗精少了1/3罐！！
有人有類似情況嗎",今天應該是打掃據德7、8樓浴廁沒錯，今天晚上回來看洗手台的洗碗精少了1/3罐！！，有人有類似情況嗎,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2019-08-10T13:34:20.265Z,2019-08-10T13:34:20.265Z,2,11,False,[],['宿舍'],M,長庚大學
231817620,日文1還是2,想請問:如果<大家的日本語>那本書大概學到一半要去上日文1還是日文2比較好呢？,想請問：如果<大家的日本語>那本書大概學到一半要去上日文1還是日文2比較好呢？,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2019-08-08T07:45:01.725Z,2019-08-08T07:45:01.725Z,24,9,False,['HIDE_THUMBNAIL'],[],F,長庚大學
231816865,文物館雨傘,"如題
不好意思請問有人今天早上在文物館前撿到一把藍黑色的折疊傘嗎！？🙏🙏

今天一早下大雨急忙穿雨衣卻忘了拿傘 嗚嗚
抱歉打擾各位ㄌ",如題，不好意思請問有人今天早上在文物館前撿到一把藍黑色的折疊傘嗎！？今天一早下大雨急忙穿雨衣卻忘了拿傘 嗚嗚，抱歉打擾各位ㄌ,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2019-08-08T05:10:57.902Z,2020-11-09T10:00:29.007Z,4,3,False,[],[],M,長庚大學
231812615,學生下載office 365,"小弟我暑假換筆電，但是學校有提供免費office365下載所以我就沒買office 2016或2019了
請問有沒有高能可以教導一下怎麼下載
因為這個QA我完全聽不懂啊
跪求了
https://i.imgur.com/7FWJvLO.jpg",小弟我暑假換筆電，但是學校有提供免費office365下載所以我就沒買office 2016或2019了，請問有沒有高能可以教導一下怎麼下載，因為這個QA我完全聽不懂啊，跪求了,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2019-08-07T13:12:53.025Z,2019-08-07T13:12:53.025Z,18,21,False,[],['長庚'],M,長庚大學
231808710,醫院停車場安全帽被偷,"是有多窮連安全帽都要偷r
你偷了我的安全帽你也不會變安全啦乾
害我少睡半小時在那邊找安全帽",是有多窮連安全帽都要偷r，你偷了我的安全帽你也不會變安全啦乾，害我少睡半小時在那邊找安全帽,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2019-08-07T00:58:08.630Z,2020-11-09T10:00:30.111Z,10,6,False,[],[],F,長庚大學
231808649,iPad充電線與充電器,"各位大大們，昨天早上我把平板充電器跟充電線不小心都遺留在圖館個人座，忘記帶走了⋯等我發現時，已經是當天晚上了⋯⋯
請問有沒有善心人士撿到？今天早上去看已經不見了😭😭😭

昨天的位子（B18-3)
https://i.imgur.com/AfcRHik.jpg",各位大大們，昨天早上我把平板充電器跟充電線不小心都遺留在圖館個人座，忘記帶走了⋯等我發現時，已經是當天晚上了⋯⋯，請問有沒有善心人士撿到？今天早上去看已經不見了，昨天的位子（B18-3）,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2019-08-07T00:37:17.979Z,2020-11-09T10:00:28.934Z,9,4,False,[],"['遺失物', '遺失']",M,長庚大學
231802574,現在還住在學校的是哪種人,"Rt
有因為不是暑修還住在學校的嗎
不會覺得快餓死ㄌ嗎",Rt，有因為不是暑修還住在學校的嗎，不會覺得快餓死ㄌ嗎,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2019-08-06T03:00:18.907Z,2020-11-09T10:00:28.932Z,16,17,False,[],[],M,長庚大學
231802343,蘊德打掃,"想問問暑假留校的 
平常光實習都累得要死 結果回來發現東西被偷了
很不爽 就要在平日做 就要強迫一定要打掃
到底是在打掃還是來偷東西的",想問問暑假留校的，平常光實習都累得要死 結果回來發現東西被偷了，很不爽 就要在平日做 就要強迫一定要打掃，到底是在打掃還是來偷東西的,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2019-08-06T01:46:52.059Z,2020-11-09T10:00:31.926Z,12,17,False,[],['宿舍'],F,國立中山大學
231797571,學校保險,"想問學校保險到底是保哪些項目啊？
什麼東西都沒列",想問學校保險到底是保哪些項目啊？什麼東西都沒列,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2019-08-05T07:24:55.441Z,2019-08-05T07:30:47.829Z,8,5,False,['HIDE_THUMBNAIL'],"['長庚', '新生開問', '學校', '詢問']",M,長庚大學
231796666,體適能中心暑假開放時間,"如題
請問各位暑假體適能中心會開放嗎？
學校網站只有寫寒暑假時間另訂…
還有每天開放時間跟學期中一樣嗎？",如題，請問各位暑假體適能中心會開放嗎？學校網站只有寫寒暑假時間另訂…，還有每天開放時間跟學期中一樣嗎？,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2019-08-05T04:05:20.623Z,2020-11-09T10:00:28.480Z,3,11,False,[],['長庚'],M,長庚大學
231793954,學費漲價?,"有人有發現這學期的學費有比較貴嗎！
是偷偷漲價嗎？",有人有發現這學期的學費有比較貴嗎！，是偷偷漲價嗎？,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2019-08-04T14:52:39.148Z,2020-11-09T10:00:27.912Z,11,16,False,[],[],F,長庚大學
231787868,圖書館,"會不會太光明正大啊?
用完直接放桌上?
拜託 來圖書館是讀書的
什麼地方做什麼事 都大學了還不知道嗎
就算你不尊重自己 也請你尊重別人
監視器都調的出來的
http://i.imgur.com/r6WRmZJ.jpg",會不會太光明正大啊？用完直接放桌上？拜託 來圖書館是讀書的，什麼地方做什麼事 都大學了還不知道嗎，就算你不尊重自己 也請你尊重別人，監視器都調的出來的,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2019-08-03T14:11:00.003Z,2020-11-09T10:00:27.987Z,23,24,False,[],"['圖書館', '噁心']",M,國立中興大學
231787660,大一宿舍靠山好還是靠教學樓好？,"小女子即將升上大一🙋
快要選宿舍了，請問學長姐們推薦選靠山還是靠馬路的位置？？🙏
（沒意外的話我應該會選擇靠窗戶的床位xd）

另外想問一下學長姐有推薦什麼宿舍必備的東西嗎xd（例如防蟲還是啥的）

感恩🙆❤",小女子即將升上大一，快要選宿舍了，請問學長姐們推薦選靠山還是靠馬路的位置？？（沒意外的話我應該會選擇靠窗戶的床位xd），另外想問一下學長姐有推薦什麼宿舍必備的東西嗎xd（例如防蟲還是啥的），感恩,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2019-08-03T13:34:13.384Z,2019-08-03T13:34:41.421Z,20,22,False,[],"['宿舍', '長庚', '新生開問', '住宿']",F,長庚大學
231785945,緊急照明燈的(偽)正確用法,"學校停電洗澡沒燈光
手機的手電筒亮度也不夠
就輪到緊急照明燈出場了
https://i.imgur.com/asUDr7m.jpg
記得在用完後還回去充電就是了",學校停電洗澡沒燈光，手機的手電筒亮度也不夠，就輪到緊急照明燈出場了，記得在用完後還回去充電就是了,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2019-08-03T07:29:15.338Z,2020-11-09T10:00:29.657Z,2,27,False,[],"['停電', '宿舍']",M,長庚大學
231769658,國考退宿問題,"請問國考準備期間住在學校的考生
學校規定的退宿日期
到底是國考完的當天
還是國考日+2 ？

畢業前
宿委公告考完後兩天內退宿即可
但在考完「隔天」辦理退宿
卻被明德樓舍爸指責
「誰答應妳可以今天？學校規定就是考完當天要退宿！」
大家也時常發生舍監們不同步的狀況嗎？
A舍爸說「學校說：國考日+2，妳們不用緊張，好好考試！」
B舍爸在那大發慈悲的「我不跟妳追今天，但不代表妳是對的」
都畢業要離開學校了
還要被他們自己內部的問題為難...",請問國考準備期間住在學校的考生，學校規定的退宿日期，到底是國考完的當天，還是國考日+2 ？畢業前，宿委公告考完後兩天內退宿即可，但在考完「隔天」辦理退宿，卻被明德樓舍爸指責，「誰答應妳可以今天？學校規,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2019-07-31T08:04:20.420Z,2019-07-31T08:04:20.420Z,21,21,False,['HIDE_THUMBNAIL'],['長庚大學'],F,長庚大學
231766648,蘊德十樓烘乾沒拿走的衣服,"如題，看到十樓最左邊的烘衣機上面擺了一大堆衣服，已經好幾個禮拜沒有拿走了，不知道是不是哪個同學烘完忘了收，希望衣服主人發現能記得拿回去唷~~
https://i.imgur.com/Hu48miW.jpg",如題，看到十樓最左邊的烘衣機上面擺了一大堆衣服，已經好幾個禮拜沒有拿走了，不知道是不是哪個同學烘完忘了收，希望衣服主人發現能記得拿回去唷~~,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2019-07-30T15:46:07.469Z,2020-11-09T10:00:31.250Z,2,11,False,[],"['宿舍', '失物招領']",F,長庚大學
231756461,請問住宿生要買床墊嗎？,"各位學長姐大家好～
我是今年的大一新生 要住學校宿舍
已經開始在準備之後要用的東西了
關於床的部分 想請問各位學長姐說
宿舍有附床墊嗎？還是要自己買呢？
如果要自己買的話床的長寬是多少呢？
（因為我在學校網站上沒有找到相關的資訊ಠ_ಠ


謝謝🙏🏻",各位學長姐大家好～我是今年的大一新生 要住學校宿舍，已經開始在準備之後要用的東西了，關於床的部分 想請問各位學長姐說，宿舍有附床墊嗎？還是要自己買呢？如果要自己買的話床的長寬是多少呢？（因為我在學校網,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2019-07-28T18:45:42.526Z,2019-07-28T18:51:27.558Z,39,21,False,['HIDE_THUMBNAIL'],['宿舍'],F,長庚大學
231755169,多益畢業門檻的錢,"我的多益已經過了畢業門檻
想問各位大大
暑假可以去辦理證明嗎
順便拿過了的錢
如果可以的話
錢是當場就可以拿到
還是用匯款或是隔幾天拿
拜託各位不吝嗇的幫忙小弟
因為我最近想買東西有點缺錢",我的多益已經過了畢業門檻，想問各位大大，暑假可以去辦理證明嗎，順便拿過了的錢，如果可以的話，錢是當場就可以拿到，還是用匯款或是隔幾天拿，拜託各位不吝嗇的幫忙小弟，因為我最近想買東西有點缺錢,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2019-07-28T15:15:03.613Z,2019-07-28T15:15:03.613Z,10,13,False,['HIDE_THUMBNAIL'],"['多益', '畢業門檻', '長庚', '想不到吧', '幫自己QQ']",M,國立交通大學
231753555,寄車,"各位30cm學長、E cup學姐好
小弟最近買了一台機車
想要寄到長庚騎
請問知道長庚附近有什麼地方可以寄車嗎？",各位30cm學長、E cup學姐好，小弟最近買了一台機車，想要寄到長庚騎，請問知道長庚附近有什麼地方可以寄車嗎？,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2019-07-28T10:43:31.820Z,2020-11-09T10:00:30.702Z,10,18,False,[],"['機車', '學校', '長庚', '新生開問']",M,長庚大學
231748538,中華&遠傳—劇德樓,"各位朋友大家好
有人知道劇德樓靠山的高樓層
哪個電信最穩定嗎
最近我考慮要用中華或遠傳
只是上網查一下還是沒有什麼答案
所以才來問一下
謝謝各位帥哥美女啦~~",各位朋友大家好，有人知道劇德樓靠山的高樓層，哪個電信最穩定嗎，最近我考慮要用中華或遠傳，只是上網查一下還是沒有什麼答案，所以才來問一下，謝謝各位帥哥美女啦~~,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2019-07-27T11:13:29.647Z,2020-11-09T10:00:31.459Z,18,4,False,[],['宿舍'],M,長庚大學
231748218,汎航,"幹這個垃圾客運
明明說18：05發車 
媽的我18：04就到了結果打開台北等公車
發現他直接跳下一班的時間
幹 雞掰",幹這個垃圾客運，明明說18：05發車，媽的我18：04就到了結果打開台北等公車，發現他直接跳下一班的時間，幹 雞掰,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2019-07-27T10:12:30.789Z,2019-07-27T10:12:30.789Z,7,12,False,[],['長庚水準'],M,長庚大學
231748092,蘊德停電QWQ,如題，已經超過五點了，什麼時候才會恢復供電呀？😱😱😱,如題，已經超過五點了，什麼時候才會恢復供電呀？,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2019-07-27T09:40:24.885Z,2019-07-27T09:40:24.885Z,10,1,False,[],[],F,長庚大學
231744821,文青的燈,"最近學校把明德樓的窗簾拔掉去洗
大約一個星期才會裝回來
沒有窗簾的這幾天除了早上五點多被陽光亮醒之外 晚上睡覺還要被文青的路燈？弄得睡不著
是說都這麼遠了還可以照到寢室那麼亮 是流明有多大啊！",最近學校把明德樓的窗簾拔掉去洗，大約一個星期才會裝回來，沒有窗簾的這幾天除了早上五點多被陽光亮醒之外 晚上睡覺還要被文青的路燈？弄得睡不著，是說都這麼遠了還可以照到寢室那麼亮 是流明有多大啊！,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2019-07-26T16:34:34.783Z,2020-11-09T10:00:31.289Z,9,18,False,[],['宿舍'],F,長庚大學
231743367,管院膠帶,"記得之前某營隊在管院很多樓層地上貼一堆活動用的東西
但不知道是活動還沒結束 還是忘了清乾淨了呢?",記得之前某營隊在管院很多樓層地上貼一堆活動用的東西，但不知道是活動還沒結束 還是忘了清乾淨了呢？,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2019-07-26T12:51:07.301Z,2020-11-09T10:00:27.952Z,8,11,False,[],['長庚水準'],M,長庚大學
231738724,關於選課,"想請問一下各位學長姐，我是今年的新生
看官網好像8月底要選課，想問有哪些課的老師分數打的比較高，或是教的很好的
可以推薦一下我嗎？    謝謝",想請問一下各位學長姐，我是今年的新生，看官網好像8月底要選課，想問有哪些課的老師分數打的比較高，或是教的很好的，可以推薦一下我嗎？    謝謝,False,False,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2019-07-25T15:50:32.661Z,2020-11-09T10:00:30.309Z,36,13,False,[],['選課'],M,長庚大學
231734970,認真問,"（沒要戰系）
一個學測五科五十左右
指考平均48-50的重考生跟我說他應屆學測成績能上醫學 到底能不能信
-
我是不相信啦…
也不好意思叫他拿出證明😑",（沒要戰系），一個學測五科五十左右，指考平均48-50的重考生跟我說他應屆學測成績能上醫學 到底能不能信，-，我是不相信啦…，也不好意思叫他拿出證明,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2019-07-25T04:01:09.566Z,2019-07-25T04:01:09.566Z,21,38,False,[],['疑問'],F,長庚大學
231721445,青山路上的車,幾點了，改引擎吵別人很爽是不是，住宿生我詛咒出車禍啦,幾點了，改引擎吵別人很爽是不是，住宿生我詛咒出車禍啦,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2019-07-22T15:33:49.007Z,2019-07-22T15:34:21.980Z,5,15,False,[],"['宿舍', '幫自己QQ']",M,長庚大學
231720569,溫水洗淨便座,"丙棟是不是在整修呀?
學校整修的話，馬桶如果效仿日本採用 溫水洗淨便座的免治馬桶( 溫水直接沖屁股 無需衛生紙)

這樣是不是更好? 你們覺得呢?

可以防止堵塞以及減少衛生紙的使用量
環保
缺點是價錢貴(?",丙棟是不是在整修呀？學校整修的話，馬桶如果效仿日本採用 溫水洗淨便座的免治馬桶（ 溫水直接沖屁股 無需衛生紙），這樣是不是更好？ 你們覺得呢？可以防止堵塞以及減少衛生紙的使用量，環保，缺點是價錢貴（？,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2019-07-22T13:16:32.057Z,2020-11-09T10:00:32.457Z,12,12,False,[],"['宿舍', '長庚']",F,長庚大學
231713955,請問明德樓會不會很多蟲,"學長姐好，我今年升大一，想請問一下明德樓會不會很多蟲...
因為是真的非常怕蟲，也怕在陽台晾衣服可能會被當成蟲蟲們的家或是巢穴qq不想衣服曬一曬發現蟲卵...會崩潰😭
求學長姐們解惑！🙏",學長姐好，我今年升大一，想請問一下明德樓會不會很多蟲...，因為是真的非常怕蟲，也怕在陽台晾衣服可能會被當成蟲蟲們的家或是巢穴qq不想衣服曬一曬發現蟲卵...會崩潰，求學長姐們解惑！,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2019-07-21T10:54:22.824Z,2019-07-21T10:54:22.824Z,54,37,False,[],"['宿舍', '新生開問']",F,長庚大學
231711612,明德樓9樓,"每次都開 每次都沒人 是見鬼了嗎
神奇的9樓",每次都開 每次都沒人 是見鬼了嗎，神奇的9樓,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2019-07-21T00:23:44.299Z,2020-11-09T10:00:29.483Z,9,18,False,['HIDE_THUMBNAIL'],"['宿舍', '長庚水準', '想不到吧']",F,長庚大學
231709862,轉系,"今年大家都報內轉甚麼系呀?
感覺是不是沒有很多人報名內轉@@?
是不是就如同鄉民說的
一開始100個人信誓旦旦要報名
到最後只剩10個人報名XD?

http://i.imgur.com/XObiY2x.jpg",今年大家都報內轉甚麼系呀？感覺是不是沒有很多人報名內轉@@？是不是就如同鄉民說的，一開始100個人信誓旦旦要報名，到最後只剩10個人報名XD？,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2019-07-20T15:13:52.788Z,2020-11-09T10:00:30.970Z,19,14,False,[],"['轉系', '長庚', '離開']",M,國立交通大學
231707451,校園多益,"想請問各位大大，校園多益什麼時候開始開放報名呀？
我看它好像每次都在12月考，但沒看到確切報名的時間...
而且好像比較便宜～？

要升大三的半老屁股不想修什麼英文工作坊QQ",想請問各位大大，校園多益什麼時候開始開放報名呀？我看它好像每次都在12月考，但沒看到確切報名的時間...，而且好像比較便宜～？要升大三的半老屁股不想修什麼英文工作坊QQ,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2019-07-20T06:02:18.650Z,2019-07-20T06:02:18.650Z,2,8,False,['HIDE_THUMBNAIL'],[],M,長庚大學
231702918,說個笑話 長庚大學的影印店,"其實根本沒人在排隊
機器根本沒在運作
卻說因為前面很多訂單所以當天不能拿
幹嘛不誠實一點
其實只是想要累積訂單一起做而已啊
沒競爭就擺爛",其實根本沒人在排隊，機器根本沒在運作，卻說因為前面很多訂單所以當天不能拿，幹嘛不誠實一點，其實只是想要累積訂單一起做而已啊，沒競爭就擺爛,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2019-07-19T09:12:13.931Z,2019-07-19T09:12:13.931Z,10,37,False,[],['長庚水準'],M,長庚大學
231701219,請問1211,"想請問一下1211從學校到市政府大約要多少時間呢
印象中滿久的～
謝謝！！",想請問一下1211從學校到市政府大約要多少時間呢，印象中滿久的～謝謝！！,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2019-07-19T02:44:46.859Z,2020-11-09T10:00:32.197Z,13,8,False,['HIDE_THUMBNAIL'],[],F,長庚大學
231697835,遺失的紫黃色雨傘,"據德大門進去右邊最後一台電梯有人忘雨傘嗎？
掛在原位喔
https://i.imgur.com/hsdV8ih.jpg",據德大門進去右邊最後一台電梯有人忘雨傘嗎？掛在原位喔,False,False,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2019-07-18T10:32:41.085Z,2020-11-09T10:00:32.645Z,2,3,False,[],"['失物招領', '失物']",M,長庚大學
231694656,五樓臉盆小偷！,"明德五樓是哪個窮鬼連臉盆都要偷，星期五前放回原位，否則調監視器！
都大學生了還這麼犯賤！可憐
烘個衣服也沒臉盆，借你裝還整個帶走，窮到偷臉盆旁邊跪？
十五元的臉盆不值得你去教官室喝茶~~",明德五樓是哪個窮鬼連臉盆都要偷，星期五前放回原位，否則調監視器！，都大學生了還這麼犯賤！可憐，烘個衣服也沒臉盆，借你裝還整個帶走，窮到偷臉盆旁邊跪？十五元的臉盆不值得你去教官室喝茶~~,False,False,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2019-07-17T18:13:54.745Z,2020-11-09T10:00:28.771Z,8,11,True,[],"['宿舍', '遺失物', '長庚水準', '長庚', '噁心']",M,霍格華茲 葛來分多學院
231692272,找今天把我車弄倒的人,"https://i.imgur.com/X8w4yhK.jpg
各位大大晚安
今天在停車場發生了一件令人痛心疾首的事
我的車倒了 安全帽破了 車也快壞了
我的是擋車一百多公斤 立中柱根本不可能倒
今天車就是倒了 並且看得出來一定是有人弄倒的 
如果是事主的話 可以到校警那邊留下資料
我會再去跟你進行討論該怎麼辦
如果今明兩天都沒有自首的話 我會再去調監視器
感謝各位 🙏",各位大大晚安，今天在停車場發生了一件令人痛心疾首的事，我的車倒了 安全帽破了 車也快壞了，我的是擋車一百多公斤 立中柱根本不可能倒，今天車就是倒了 並且看得出來一定是有人弄倒的，如果是事主的話 可以到,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2019-07-17T11:31:21.887Z,2019-07-17T11:31:21.887Z,27,43,False,[],"['機車', '長庚水準', '幫自己QQ']",M,長庚大學
231691343,請問e-portfolio,"今天無聊逛到長庚的e-portfolio
一進去看到這個
https://i.imgur.com/wbH0eLR.jpg
但我明明修超過107學分啊ಥ_ಥ
校務資訊系統上也是超過107
花生省魔術 這系統可信嗎",今天無聊逛到長庚的e-portfolio，一進去看到這個，但我明明修超過107學分啊ಥ_ಥ，校務資訊系統上也是超過107，花生省魔術 這系統可信嗎,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2019-07-17T08:16:27.403Z,2020-11-09T10:00:32.049Z,6,20,False,[],"['詢問', 'eportfolio']",M,長庚大學
231686174,1/11投起來,"1/11大家記得回去投下神聖的一票！
韓總統洞蒜！！",1/11大家記得回去投下神聖的一票！，韓總統洞蒜！！,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2019-07-16T09:52:53.732Z,2020-11-09T10:00:28.481Z,90,16,False,[],['選舉'],M,長庚大學
231685799,長庚水準,"我知道現在暑假車位很空，但也不代表可以這樣停ㄅ
https://i.imgur.com/cBvcRFF.jpg",我知道現在暑假車位很空，但也不代表可以這樣停ㄅ,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2019-07-16T08:33:10.550Z,2020-11-09T10:00:29.083Z,9,45,False,[],"['長庚', '長庚水準', '想不到吧']",F,長庚大學
231684898,#問 院區有好吃到會流淚的食物嗎？,"就我的經驗
✔鹽水雞
就三家鹽水雞
以衛生來說
兩隻毛比較衛生、有冰櫃(看起來)
而且老闆很喜歡跟人喇賽
有時候會多送我小菜

✔臭豆腐
南北市場那間臭豆腐不錯吃，很脆
臭度soso
全家前面晚上也有卡車式臭豆腐
沒吃過～～～有吃過的分享一下～
推一下萬隆捷運站的臭豆腐(景明蚵仔麵線)
超臭der❤️❤️❤️

✔超雷的
*師傅湯包
湯包超級難吃的啊！！！！！！
我還加點的涼麵
難吃到流眼淚

差不多到盡頭了………
嗚嗚嗚嗚嗚嗚",就我的經驗，鹽水雞，就三家鹽水雞，以衛生來說，兩隻毛比較衛生、有冰櫃（看起來），而且老闆很喜歡跟人喇賽，有時候會多送我小菜，臭豆腐，南北市場那間臭豆腐不錯吃，很脆，臭度soso，全家前面晚上也有卡車式,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2019-07-16T05:01:46.474Z,2019-07-16T05:01:46.474Z,50,29,False,[],"['長庚', '美食', '長庚特色', '長庚鹽水雞', '長庚有美女無美食']",F,長庚大學
231684437,圖書館的維修工程,"暑假七月有許多醫學相關科系需要國考
為何圖書館不能八月再來維修呢？
很多人還很需要圖書館安靜讀書的環境呀
還是說 因為醫學系考完
就不用管其他系所的權益了？
在時間上真的很碰巧 

如果八月有其他接續的重大工程
此工程必須在七月完成
那我表示尊重與諒解包容
以及對我的猜疑道歉

但我只是想要一個安靜的圖書館😔",暑假七月有許多醫學相關科系需要國考，為何圖書館不能八月再來維修呢？很多人還很需要圖書館安靜讀書的環境呀，還是說 因為醫學系考完，就不用管其他系所的權益了？在時間上真的很碰巧，如果八月有其他接續的重大工,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2019-07-16T03:02:17.042Z,2020-11-09T10:00:28.593Z,17,25,False,['HIDE_THUMBNAIL'],"['圖書館', '長庚', '幫自己QQ']",M,長庚大學
231680701,關於機車停車場我有話要說,"近日學校說要改善汽車露天停車場積水，那機車?
長庚對於機車真的很不友善，裝了閘門說要維護學生權益，但機車停車場積水問題完全無解，下雨天時都要小心騎，而往出去閘門的路上那個大凹洞看了這麼久也沒補，更別提當年說要蓋的雨遮，我已經不奢望。
硬體方面完全沒改善，倒是閘門先壞了馬上換新，收錢第一，來這念了六年我想新車也曬爛淋爛。收了錢不能不做事，不然就是斂財，長庚不能再忽視學生權益。
http://i.imgur.com/pOOEpYz.jpg",近日學校說要改善汽車露天停車場積水，那機車？長庚對於機車真的很不友善，裝了閘門說要維護學生權益，但機車停車場積水問題完全無解，下雨天時都要小心騎，而往出去閘門的路上那個大凹洞看了這麼久也沒補，更別提當,False,False,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2019-07-15T10:45:27.952Z,2019-07-15T10:45:27.952Z,30,30,False,[],"['機車', '停車場', '長庚', '學校']",M,長庚大學
231679586,這樣會很浪費醫療資源嗎,"可能因為長期晚睡心律不整
然後最近右背有點痛
想去掛心臟內科 腎臟科和神經內科
但很怕浪費醫療資源😭
（晚睡是四點多才睡的那種）

該先報家醫科或到診所問嗎
還是直接掛號比較好
希望有好心的醫學院生回答我…😭",可能因為長期晚睡心律不整，然後最近右背有點痛，想去掛心臟內科 腎臟科和神經內科，但很怕浪費醫療資源，（晚睡是四點多才睡的那種），該先報家醫科或到診所問嗎，還是直接掛號比較好，希望有好心的醫學院生回答我,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2019-07-15T06:41:57.590Z,2019-07-15T11:46:40.387Z,13,20,False,[],['幫自己QQ'],F,長庚大學
231678471,求卦,"長庚某社
是不是有人在作援交
一次好像很貴
有卦嗎？",長庚某社，是不是有人在作援交，一次好像很貴，有卦嗎？,False,True,False,e3d1e6b1-d675-4827-863d-7565701fea9d,,2019-07-15T01:54:33.423Z,2019-07-15T01:54:33.423Z,30,19,False,[],['社團'],M,長庚大學
